id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,census_track
134934,Prime Williamsburg Apartment,652842,Giovanni,Brooklyn,Williamsburg,40.71823,-73.95849,Entire home/apt,225,10,22,2019-05-30,0.38,1,52,3.6047e+14
135393,"Private, spacious room in Brooklyn",663764,Karen,Brooklyn,East Flatbush,40.650999999999996,-73.94886,Private room,50,2,263,2019-06-24,2.69,2,136,3.6047e+14
135465,Garden apartment close to Manhattan,663879,Christopher,Brooklyn,Fort Greene,40.68626,-73.97598,Entire home/apt,170,3,86,2019-06-20,0.91,2,286,3.6047e+14
135706,The Ground Studio - West Side,665013,Jeff,Manhattan,Chelsea,40.74488,-74.001,Entire home/apt,132,4,10,2017-01-01,0.1,1,0,3.6061e+14
136493,Stunning arty 3200sf 3FLR+3BR townhome w/terrace,663384,Irena,Brooklyn,Park Slope,40.676320000000004,-73.97616,Entire home/apt,250,7,18,2019-05-27,0.21,1,18,3.6047e+14
138216,Sunny and Spacious Designer's Home,674970,Michael,Brooklyn,Greenpoint,40.722120000000004,-73.94254000000001,Entire home/apt,141,5,8,2018-07-08,0.21,1,9,3.6047e+14
139624,"Spacious,Sunny, private one bedroom",680818,Jessica,Brooklyn,Crown Heights,40.67456,-73.95151,Entire home/apt,64,20,70,2019-01-31,0.73,1,3,3.6047e+14
140133,Truly Amazing Oasis In The City,622866,Daniel,Brooklyn,Williamsburg,40.71363,-73.96019,Entire home/apt,249,3,150,2019-07-05,1.55,1,277,3.6047e+14
140425,Holiday Time in NY - Oh My!!,683975,Ivy,Brooklyn,Crown Heights,40.6755,-73.95878,Private room,79,2,115,2017-05-25,1.18,1,0,3.6047e+14
140973,"East Village, King-Sized, Charmer",686147,Dave,Manhattan,East Village,40.72274,-73.97581,Entire home/apt,185,2,69,2019-05-26,0.71,1,233,3.6061e+14
141154,Affordable Furnished Apartment,686768,Mark,Brooklyn,Boerum Hill,40.6858,-73.9828,Entire home/apt,120,3,232,2019-06-22,2.41,1,221,3.6047e+14
141335,Architect's Brownstone,687361,Orna,Brooklyn,Park Slope,40.67535,-73.97654,Entire home/apt,495,1,35,2018-01-13,0.41,1,355,3.6047e+14
141890,LUXURY SOHO 2 Bedroom Apt ,689661,Allison,Manhattan,Nolita,40.72255,-73.99346,Entire home/apt,375,3,18,2013-10-01,0.21,1,0,3.6061e+14
141984,Charming Nolita Apartment!!,630453,Vanessa,Manhattan,Nolita,40.72094,-73.99706,Entire home/apt,175,3,68,2019-06-10,0.69,1,277,3.6061e+14
142069,"EAST VILLAGE STUDIO, sunny & quiet",277747,Josh,Manhattan,East Village,40.72485,-73.97813000000001,Entire home/apt,150,4,22,2014-11-10,0.23,1,0,3.6061e+14
144087,LUXURY OF THE HORIZON,616825,Rinaldo,Manhattan,Harlem,40.80473,-73.9532,Entire home/apt,259,8,17,2019-05-18,0.17,1,343,3.6061e+14
144148,1 Bdrm in 4 Bdrm dupelx/roof deck,299755,Jonathan,Manhattan,East Village,40.72217,-73.98419,Private room,96,1,34,2016-01-05,0.58,1,0,3.6061e+14
145064,The Heart of Prime Williamsburg,404424,Oliver,Brooklyn,Williamsburg,40.719429999999996,-73.9565,Entire home/apt,145,7,8,2014-06-06,0.08,1,0,3.6047e+14
145188,Parisian apartment in Chelsea,703156,Kristin,Manhattan,Chelsea,40.742490000000004,-74.00329,Entire home/apt,200,4,0,,,1,0,3.6061e+14
145994,Cozy 2 Bedroom with Private Garden,706418,Carolyn,Manhattan,Upper West Side,40.792640000000006,-73.97294000000001,Entire home/apt,95,5,2,2018-07-06,0.08,1,0,3.6061e+14
146754,Three-bedroom house in a quiet neighborhood,709434,Meighan,Brooklyn,Windsor Terrace,40.65749,-73.97675,Entire home/apt,250,4,52,2019-04-27,0.72,1,188,3.6047e+14
147586,Beautiful Duplex w/Private Garden,709334,Julie,Manhattan,Harlem,40.80474,-73.94688000000001,Entire home/apt,295,2,74,2019-06-16,0.76,2,264,3.6061e+14
148201,NYC - Sunny Greenwich Village 1br,715807,John,Manhattan,Greenwich Village,40.72831,-74.00177,Entire home/apt,175,3,18,2013-05-31,0.19,1,0,3.6061e+14
148259,Garage Designer Loft,716064,Mihalis,Brooklyn,Williamsburg,40.71541,-73.94144,Entire home/apt,451,2,72,2019-05-11,0.86,1,331,3.6047e+14
148825,Best City Area Columbia U Upper West Side C Park,718349,B.,Manhattan,Upper West Side,40.79765,-73.96245,Entire home/apt,165,2,191,2019-06-29,2.18,1,236,3.6061e+14
149287,Your own apartment off Park Avenue,720320,Nancy,Manhattan,Upper East Side,40.78508,-73.95331999999999,Entire home/apt,250,4,0,,,1,0,3.6061e+14
149777,Artsy 1 bedroom Apt. 20 min to 42nd Grand Central!,716306,"Dee, Dre & Mama Shelley",Bronx,Woodlawn,40.89747,-73.8639,Entire home/apt,77,1,197,2019-06-23,2.49,1,309,3.6005e+14
150804,Lower East Side 2 Bed Apt.,726333,Peter,Manhattan,Lower East Side,40.720079999999996,-73.98404000000001,Entire home/apt,250,4,19,2019-07-06,0.2,1,0,3.6061e+14
151199,Astoria-Private Home NYC-,722320,Gladys & Bob,Queens,Astoria,40.75725,-73.91098000000001,Entire home/apt,129,1,414,2019-07-03,4.34,1,245,3.6081e+14
151478,"BIG, COMFY , PRIV. ROOM, BIG APT, YARD, GREAT LOC.",216191,M,Brooklyn,Williamsburg,40.7102,-73.94495,Private room,98,2,8,2018-12-11,0.09,4,0,3.6047e+14
152071,Park Slope Apartment,731855,Wendy,Brooklyn,Park Slope,40.673590000000004,-73.97904,Entire home/apt,150,2,0,,,1,8,3.6047e+14
152078,CHARMING PRIVATE BEDROOM EAST VILLAGE,731904,Ewelina,Manhattan,East Village,40.72674,-73.9782,Private room,95,7,25,2019-02-12,0.3,1,359,3.6061e+14
152259,City Room - Semi Private Bedroom,256161,Wayne,Manhattan,Harlem,40.81156,-73.94570999999999,Private room,55,3,119,2019-05-28,1.22,5,333,3.6061e+14
152263,Cozy apartment in a brownstone,732535,William,Manhattan,Harlem,40.804970000000004,-73.95016,Entire home/apt,300,2,203,2019-07-06,2.14,3,258,3.6061e+14
152520,Female Only Clean15min to Manhattan,733894,Lucy,Queens,Sunnyside,40.7385,-73.91806,Private room,42,40,53,2018-11-16,0.55,3,236,3.6081e+14
153405,Greenpoint Spacious Loft,737585,Pat,Brooklyn,Greenpoint,40.72937,-73.95671,Entire home/apt,125,2,104,2019-06-16,1.09,1,22,3.6047e+14
153780,Private E. Village Townhouse Stay,739499,Donna,Manhattan,East Village,40.72587,-73.98438,Private room,175,3,175,2019-06-28,1.8,1,236,3.6061e+14
154934,Harlem/Hamilton Heights Cozy Room,745069,Kimberly,Manhattan,Harlem,40.824259999999995,-73.9463,Private room,75,3,38,2018-05-08,0.42,3,365,3.6061e+14
155296,Incredible Prime Williamsburg Loft!,656841,Meredith,Brooklyn,Williamsburg,40.71624,-73.96271999999999,Entire home/apt,255,45,39,2019-05-02,0.5,1,89,3.6047e+14
157673,Large  Loft Style  Studio  Space,757166,Tokunbo,Brooklyn,Bedford-Stuyvesant,40.68101,-73.94081,Entire home/apt,72,31,88,2019-06-16,0.91,1,164,3.6047e+14
158061,Hancock Town House!-Stuyvesant Mews,758441,Fred,Brooklyn,Bedford-Stuyvesant,40.686690000000006,-73.91989000000001,Private room,165,1,27,2017-10-08,0.28,4,311,3.6047e+14
158176,Entire Apt in Heart of Williamsburg,573065,Laura,Brooklyn,Williamsburg,40.715340000000005,-73.95914,Entire home/apt,165,5,117,2019-06-29,1.28,1,23,3.6047e+14
158290,Clinton Hill + Free Coffee = #smile,759583,Pepe,Brooklyn,Clinton Hill,40.68288,-73.96024,Private room,75,3,43,2019-05-20,0.44,2,365,3.6047e+14
158913,"Nice, cozy, neat apt Greenpoint,BK",762563,Lennny & Megan,Brooklyn,Greenpoint,40.72489,-73.95494000000001,Entire home/apt,130,5,4,2015-03-13,0.05,1,0,3.6047e+14
158955,PRIVATE and SUNNY Williamsburg Apt!,465589,Amia,Brooklyn,Williamsburg,40.70867,-73.94284,Entire home/apt,139,2,385,2019-06-29,4.0,1,222,3.6047e+14
159749,Purple Room for 2/3 in brownstone $1450 per month,54275,JT And Tiziana,Brooklyn,Bedford-Stuyvesant,40.679629999999996,-73.93908,Private room,88,1,64,2019-07-01,0.68,3,238,3.6047e+14
159815,Red Room for two in Brownstone for $1355/mo,54275,JT And Tiziana,Brooklyn,Bedford-Stuyvesant,40.6798,-73.93908,Private room,80,1,39,2019-06-24,0.41,3,218,3.6047e+14
159913,"Chelsea living, 2BR best location",759883,Kaye,Manhattan,Chelsea,40.74346,-73.99882,Private room,150,2,37,2019-07-03,1.79,1,0,3.6061e+14
160609,LOCATION LOCATION LOCATION UWS 60's,769247,Ligia,Manhattan,Upper West Side,40.77724,-73.98109000000001,Entire home/apt,200,3,10,2019-01-01,0.12,1,0,3.6061e+14
160994,In the heart of East Village,770831,James,Manhattan,East Village,40.72972,-73.97995,Entire home/apt,200,2,103,2019-06-24,1.08,1,235,3.6061e+14
161366,Sunny 15min to Manhattan LADY only,733894,Lucy,Queens,Sunnyside,40.74102,-73.91681,Private room,42,40,41,2019-06-01,0.43,3,246,3.6081e+14
161394,Surfer room 15mins to downtown NYC!,772300,Alain,Brooklyn,Williamsburg,40.71309,-73.94128,Private room,90,6,3,2014-08-31,0.03,1,0,3.6047e+14
161996,Manhattan Penthouse-Max.12 guests,1856604,"Robert ""Bob""",Manhattan,Harlem,40.83096,-73.94633,Entire home/apt,295,3,227,2019-06-26,2.33,1,247,3.6061e+14
162493,Prime Williamsburg 3 BR with Deck,776490,Andres,Brooklyn,Williamsburg,40.713229999999996,-73.95745,Entire home/apt,450,5,37,2018-12-27,0.79,1,15,3.6047e+14
162508,Beautiful Brooklyn Oasis ,776645,Placid,Brooklyn,Crown Heights,40.67212,-73.9506,Entire home/apt,130,2,29,2019-06-28,0.35,1,119,3.6047e+14
163627,Blue Room in Awesome Artist's Apartment!,242506,Jsun,Brooklyn,Williamsburg,40.710229999999996,-73.96665,Private room,89,3,205,2017-12-31,2.31,3,0,3.6047e+14
163809,Cool & Spacious Harlem Artist Flat,781647,Jorin,Manhattan,Harlem,40.80523,-73.95139,Entire home/apt,198,5,42,2019-06-03,0.44,2,234,3.6061e+14
163814,☆ STUDIO East Village ☆ Own bath! ☆ Sleeps 4 ☆,627217,Seith,Manhattan,East Village,40.72636,-73.98917,Entire home/apt,99,2,280,2019-07-05,2.92,3,257,3.6061e+14
163836,Greenpoint Loft / Le Chez Andrea,32169,Andrea,Brooklyn,Greenpoint,40.72185,-73.93956,Private room,46,4,86,2019-06-08,0.89,3,350,3.6047e+14
164989,"*SoHo: Clean, Safe, Private, Peaceful Bedroom (A)*",69439,Jade,Manhattan,SoHo,40.72351,-73.99683,Private room,140,2,54,2019-06-16,0.56,1,221,3.6061e+14
165080,Amazing Brownstone in Best Brooklyn,787273,Smadar,Brooklyn,Carroll Gardens,40.6809,-73.99233000000001,Entire home/apt,500,7,7,2018-08-29,0.07,1,0,3.6047e+14
165461,Couldn't Be Closer To Columbia Uni2,867225,Rahul,Manhattan,Morningside Heights,40.80525,-73.95916,Private room,75,5,57,2019-01-01,0.59,2,201,3.6061e+14
165824,Lady only Curtain-divided room,733894,Lucy,Queens,Sunnyside,40.74,-73.91901,Private room,33,44,31,2019-05-01,0.32,3,161,3.6081e+14
166006,Nice Manhattan Apt Near Central Park and Subway,791287,Giancarlo,Manhattan,Upper West Side,40.800059999999995,-73.96049000000001,Entire home/apt,250,31,188,2018-08-23,1.94,1,259,3.6061e+14
166172,LG Private Room/Family Friendly,792159,Wanda,Brooklyn,Bushwick,40.70283,-73.92130999999999,Private room,60,3,480,2019-07-07,6.7,1,0,3.6047e+14
166541,Spacious Quiet rm - 20mins to Midtown,793620,Yvette,Manhattan,Washington Heights,40.84468,-73.94303000000001,Private room,75,2,34,2019-06-15,0.35,1,222,3.6061e+14
166983,"3 BR, Beautiful Brooklyn Duplex",795640,Jilly,Brooklyn,Carroll Gardens,40.682520000000004,-73.99619,Entire home/apt,350,5,6,2015-08-08,0.06,1,0,3.6047e+14
167013,Spacious modern studio apartment in Manhattan,306605,Daniel,Manhattan,Chelsea,40.74342,-73.99483000000001,Entire home/apt,205,9,3,2018-05-13,0.04,2,76,3.6061e+14
167017,Gorgeous Duplex + Garden,795889,Adam,Brooklyn,Park Slope,40.67853,-73.98089,Entire home/apt,219,5,2,2014-08-31,0.03,1,0,3.6047e+14
167222,CBG# 4Tiny room w/ huge window/AC,22486,Lisel,Brooklyn,Park Slope,40.6788,-73.97643000000001,Private room,60,1,20,2018-08-24,0.21,6,258,3.6047e+14
167482,Charming upper west side apartment,789257,Barbara,Manhattan,Upper West Side,40.778859999999995,-73.98042,Entire home/apt,185,2,129,2019-06-07,1.33,1,14,3.6061e+14
168084,Light-filled East Village Delight,800982,Chris,Manhattan,East Village,40.72578,-73.97879,Entire home/apt,190,3,147,2019-06-30,1.6,1,27,3.6061e+14
168123,"Sunny, quiet, legal homelike suite-Pk Slope South",720558,Sara,Brooklyn,South Slope,40.66085,-73.98536999999999,Entire home/apt,105,28,101,2019-07-01,1.06,1,167,3.6047e+14
168546,Spacious Duplex in Brownstone!,803086,Benton,Manhattan,East Harlem,40.80113,-73.94503,Entire home/apt,250,2,11,2016-01-02,0.12,2,68,3.6061e+14
168810,Lovely Vintage Haven—Heart of UWS,747698,Linda & Chris,Manhattan,Upper West Side,40.78569,-73.97581,Entire home/apt,175,65,11,2013-10-15,0.12,1,358,3.6061e+14
169002,Modern Space in Charming Pre-war,805344,Alec,Manhattan,Harlem,40.82411,-73.94934,Private room,65,2,41,2019-06-16,0.43,2,59,3.6061e+14
169152,Warehouse Loft with Garden view,806112,Julia,Brooklyn,Bedford-Stuyvesant,40.681309999999996,-73.95331999999999,Entire home/apt,75,2,87,2017-04-18,1.09,1,0,3.6047e+14
169306, Affordable & Cozy ,806214,Vanessa,Bronx,University Heights,40.858109999999996,-73.90675,Private room,37,4,117,2019-05-21,1.21,1,232,3.6005e+14
169464,Creative Vintage Loft in S. Williamsburg,806774,Ali & SweetPea,Brooklyn,Williamsburg,40.70667,-73.96524000000001,Entire home/apt,85,2,86,2019-05-16,0.89,2,15,3.6047e+14
169483,Very close to Downtown Awesome Private Apartment,807642,Jeffrey,Brooklyn,Gravesend,40.60452,-73.97103,Entire home/apt,106,7,0,,,2,0,3.6047e+14
170420,The Happy home!,812814,Lena,Manhattan,East Harlem,40.7932,-73.94006999999999,Entire home/apt,79,2,15,2016-02-15,0.16,1,0,3.6061e+14
170761,"Fort Greene, Brooklyn: Front Bedroom",67778,Doug,Brooklyn,Fort Greene,40.68768,-73.97610999999999,Private room,85,2,35,2019-07-02,0.55,2,161,3.6047e+14
171776,Gorgeous 1 bdrm in huge duplex!,803086,Benton,Manhattan,Harlem,40.802240000000005,-73.94558,Private room,170,2,17,2015-10-01,0.18,2,88,3.6061e+14
172700,"Sunny, cozy room in Lower East Side",302772,Cheryl,Manhattan,Lower East Side,40.714729999999996,-73.98841999999999,Private room,115,3,3,2016-02-15,0.04,2,337,3.6061e+14
172870,Large Quiet Bedroom Near Columbia U,781647,Jorin,Manhattan,Harlem,40.80518,-73.95359,Private room,89,5,43,2018-01-03,0.47,2,247,3.6061e+14
173072,Cozy Pre-War Harlem Apartment,826192,Lewis,Manhattan,Harlem,40.80827,-73.95329,Shared room,49,3,168,2019-07-06,4.6,1,248,3.6061e+14
173151,spacious studio,826459,Jane,Brooklyn,Greenpoint,40.729009999999995,-73.95812,Private room,91,3,241,2019-06-24,2.49,1,287,3.6047e+14
173742,"Elegant 2-BR duplex, Union Square",829652,Donna,Manhattan,Gramercy,40.734759999999994,-73.98451999999999,Entire home/apt,400,2,105,2019-06-23,1.13,1,304,3.6061e+14
174527,Cozy private family home in Bushwick,833926,Kris,Brooklyn,Bushwick,40.69055,-73.92357,Entire home/apt,150,2,11,2018-10-28,0.46,1,0,3.6047e+14
174966,Luxury 2Bed/2.5Bath Central Park View,836168,Henry,Manhattan,Upper West Side,40.7735,-73.98697,Entire home/apt,2000,30,30,2018-05-05,0.33,11,0,3.6061e+14
176135,Cosy Sunny 1brm in Prospect Heights,842125,Jennifer,Brooklyn,Crown Heights,40.67505,-73.95969000000001,Entire home/apt,97,3,31,2018-10-23,0.32,1,193,3.6047e+14
176653,East Village bedroom w rooftop,844862,Cj,Manhattan,East Village,40.72974,-73.98201,Private room,100,4,49,2019-05-07,0.51,2,43,3.6061e+14
176962,Williamsburg Home Away From Home!,846309,Dani,Brooklyn,Williamsburg,40.70925,-73.95425,Entire home/apt,179,4,23,2019-04-13,0.24,1,25,3.6047e+14
177421,Brand New Beautiful Duplex Apartment with Garden,848748,Sarah,Brooklyn,Greenpoint,40.72315,-73.95226,Entire home/apt,500,2,20,2019-06-24,0.21,2,127,3.6047e+14
177495,"PRIME, Luxury, Spacious 2 Bedroom Apt in Chelsea",848960,Amit,Manhattan,Chelsea,40.73939,-73.99611999999999,Entire home/apt,429,10,18,2019-06-24,0.9,1,0,3.6061e+14
177606,SPACIOUS ALCOVE STUDIO/ JUNIOR ONE,849492,Kathrine,Manhattan,Kips Bay,40.74112,-73.97686,Entire home/apt,189,6,90,2019-06-23,0.95,1,303,3.6061e+14
179670,High-end doorman bldg in the LES,21475,Milan,Manhattan,Lower East Side,40.72019,-73.98217,Private room,120,2,99,2019-06-27,1.04,1,345,3.6061e+14
179741,Spring & Mulberry 2 Bedroom Apartment,314941,Tony,Manhattan,Nolita,40.72133,-73.99665999999999,Entire home/apt,300,1,6,2019-06-28,0.06,3,115,3.6061e+14
180507,Ultra Modern NYC Garden Apartment,864735,Jason,Queens,Astoria,40.75744,-73.92163000000001,Entire home/apt,107,30,21,2018-12-01,0.22,8,200,3.6081e+14
180792,Modern Garden Apartment in NYC,864735,Jason,Queens,Astoria,40.75695,-73.9202,Entire home/apt,95,30,24,2019-04-04,0.26,8,271,3.6081e+14
181972,Gorgeous Entire Manhattan Townhouse,872121,Rosario,Manhattan,Harlem,40.8296,-73.94651,Entire home/apt,199,2,111,2019-06-02,1.17,1,12,3.6061e+14
182069,Cozy studio Apartment in Upper East,39260,Mat,Manhattan,East Harlem,40.79056,-73.9468,Entire home/apt,120,2,86,2019-06-20,0.91,1,268,3.6061e+14
182095,Historic classic central cozy Village clean NYU,872805,Mike,Manhattan,West Village,40.736309999999996,-73.99977,Entire home/apt,199,15,66,2019-04-29,0.69,2,89,3.6061e+14
182177,A PRIVATE FLAT / APARTMENT- $SPECIAL$,873273,Christian & Carla,Bronx,Allerton,40.86466,-73.85709,Entire home/apt,125,2,271,2019-06-20,2.84,2,347,3.6005e+14
182649,Williamsburg bedroom by Bedford Ave,876054,Obed,Brooklyn,Williamsburg,40.71312,-73.96199,Private room,70,2,227,2019-06-18,2.4,1,37,3.6047e+14
185266,Clean and bright with a comfortable atmosphere,889106,Lisa,Brooklyn,Williamsburg,40.71297,-73.94336,Private room,75,4,80,2019-07-06,1.55,1,0,3.6047e+14
187488,WEST VILLAGE LRG CLEAN SUNNY PRIVATE BDRM,871727,Village,Manhattan,West Village,40.737120000000004,-74.00166,Private room,100,30,5,2018-12-03,0.07,1,359,3.6061e+14
187566,Historic Brooklyn Studio Apartment,279078,Andrew & Markus,Brooklyn,Bedford-Stuyvesant,40.69242,-73.95097,Entire home/apt,99,2,187,2019-06-10,1.97,2,287,3.6047e+14
187986,Comfort at Crossroads of Downtown,904833,Daniel,Manhattan,Chelsea,40.738620000000004,-73.99758,Entire home/apt,250,1,2,2015-08-28,0.02,1,0,3.6061e+14
188146,"""The Oasis"" on Bedford Williamsburg",906200,Mariana,Brooklyn,Williamsburg,40.7158,-73.95803000000001,Entire home/apt,350,6,1,2016-01-01,0.02,1,233,3.6047e+14
188661,"Large, sunny garden apartment.",909146,Mj,Brooklyn,Prospect Heights,40.68262,-73.97299,Entire home/apt,170,3,67,2018-10-20,0.7,1,129,3.6047e+14
188674,UNION SQUARE/ E. VILL 1BR BEAUTIFUL,909234,Leslie,Manhattan,East Village,40.73217,-73.98801,Entire home/apt,165,1,63,2018-01-12,0.68,1,0,3.6061e+14
189135,Hell's Kitchen Funky 80's Hideaway!,179020,Michael,Manhattan,Hell's Kitchen,40.76311,-73.99388,Private room,99,1,89,2019-07-01,1.0,1,353,3.6061e+14
189181,Room in Chic Modern High Line Luxury- New!,912541,David,Manhattan,Chelsea,40.74695,-74.00454,Private room,255,4,1,2014-04-20,0.02,1,365,3.6061e+14
189732,Family & Friends in New York City,489400,O'Dell,Brooklyn,East New York,40.67497,-73.87305,Entire home/apt,169,3,177,2019-06-29,1.86,1,297,3.6047e+14
189787,Spacious & Comfy BK Brownstone,915640,Sundiata,Brooklyn,Crown Heights,40.66788,-73.94813,Entire home/apt,99,4,90,2019-06-30,0.94,1,56,3.6047e+14
190267,Large Luxury Upper East Side Studio,918866,Marina,Manhattan,Upper East Side,40.76684,-73.95944,Entire home/apt,169,7,39,2019-07-07,0.41,1,44,3.6061e+14
190542,Chateau Style Brooklyn Loft for Singles or Couples,920542,Farrah,Brooklyn,Bedford-Stuyvesant,40.68967,-73.95445,Entire home/apt,160,3,42,2019-05-18,0.44,1,355,3.6047e+14
190968,Lovely Brooklyn Brownstone 1BR!,922922,Karen,Brooklyn,Prospect Heights,40.67946,-73.96500999999999,Entire home/apt,215,3,33,2019-05-08,0.35,1,156,3.6047e+14
190974,Beautiful Grdn. Apt. in Park Slope,874471,Alan,Brooklyn,Park Slope,40.66944,-73.98083000000001,Entire home/apt,130,3,179,2019-05-29,2.02,1,273,3.6047e+14
191075,Sun-drenched East Village Penthouse,923915,Matthew,Manhattan,East Village,40.72566,-73.97748,Private room,110,3,81,2019-03-28,0.85,2,274,3.6061e+14
193105,Columbus Circle Luxury Bldg - Private Room&Bath,936114,Marcela,Manhattan,Hell's Kitchen,40.7709,-73.99181,Private room,150,28,43,2019-06-29,0.45,2,258,3.6061e+14
193333,Bright Private Bedroom in Williamsburg (Bedford L),302936,Melody,Brooklyn,Williamsburg,40.719429999999996,-73.95958,Private room,65,30,52,2018-10-31,0.54,1,276,3.6047e+14
193393,"Spacious, Kid-Friendly, and 15-20 Mins. to Midtown",938056,Mike,Queens,Sunnyside,40.742490000000004,-73.92466,Private room,75,2,160,2019-06-25,1.68,1,65,3.6081e+14
193853,Quiet Chelsea Studio w/Charm,48599,Anastasia,Manhattan,Chelsea,40.74033,-74.00024,Entire home/apt,149,6,23,2018-05-21,0.27,2,0,3.6061e+14
194154,Large Room Overlooking Central Park,936830,Elina,Manhattan,Upper West Side,40.7969,-73.96128,Private room,89,6,35,2017-06-18,0.37,1,180,3.6061e+14
195123,"Cheerful, comfortable room",940724,Susan,Manhattan,Washington Heights,40.83403,-73.94553,Private room,50,1,225,2019-06-12,2.35,1,343,3.6061e+14
195233,Hospitality on Propsect Pk-12 yrs Hosting Legally!,949221,Dennis,Brooklyn,Prospect-Lefferts Gardens,40.65513,-73.95640999999999,Private room,43,1,401,2019-07-04,6.62,2,43,3.6047e+14
195240,"Prospect Pk*NYC in 5 stops* Cozy,Clean & Legal!",949221,Dennis,Brooklyn,Prospect-Lefferts Gardens,40.65589,-73.95539000000001,Private room,42,1,72,2019-06-17,0.84,2,96,3.6047e+14
195578,Loft Style Apt in Williamsburg,304493,Erika,Brooklyn,Williamsburg,40.70275,-73.94501,Private room,85,1,46,2018-12-30,0.97,1,59,3.6047e+14
195971,2 Beds over Bed-Stuy,953279,Tim,Brooklyn,Bedford-Stuyvesant,40.68897,-73.93569000000001,Entire home/apt,139,3,83,2019-06-23,1.19,1,255,3.6047e+14
195989,"Sunny, Large, Park Slope Bedroom",611716,Elizabeth,Brooklyn,Park Slope,40.67617,-73.98136,Private room,105,1,211,2019-06-15,2.21,2,252,3.6047e+14
196010,Huge Bklyn Loft w Private Roofdeck,953565,Vanessa,Brooklyn,Park Slope,40.67595,-73.98053,Entire home/apt,265,5,15,2015-06-14,0.16,1,0,3.6047e+14
197155,Quiet Jr Alcove Near Times Square!,960836,Vlad,Manhattan,Hell's Kitchen,40.76415,-73.99067,Entire home/apt,149,1,122,2019-06-23,1.29,1,20,3.6061e+14
197753,Large room in elevator drman bldg,964482,Colin,Manhattan,Harlem,40.83127,-73.94718,Private room,68,2,295,2019-06-12,3.9,2,188,3.6061e+14
197942,"Comfy, Cozy, Brooklyn close to Manhattan",289135,Toni,Brooklyn,Bedford-Stuyvesant,40.68497,-73.95591999999999,Entire home/apt,99,3,207,2019-07-07,2.18,1,304,3.6047e+14
199195,Modern Bedroom in Hamilton Heights,971075,Jabari,Manhattan,Harlem,40.82922,-73.94174,Private room,75,3,50,2019-03-30,0.65,2,38,3.6061e+14
199312,Sunny Space in Williamsburg,973438,Susanne,Brooklyn,Williamsburg,40.71137,-73.94362,Private room,100,2,273,2019-06-24,2.85,1,254,3.6047e+14
200645,Best Manhattan Studio Deal!   ,933378,Edo,Manhattan,Upper East Side,40.76739,-73.9557,Shared room,90,1,0,,,1,0,3.6061e+14
200955,STYLISH EAST VILLAGE FLAT,568325,Simone,Manhattan,East Village,40.73089,-73.98195,Entire home/apt,160,30,25,2018-04-30,0.26,1,46,3.6061e+14
201992,Serene Park Slope Garden Apartment,988350,Andrea,Brooklyn,Park Slope,40.6755,-73.97859,Entire home/apt,190,4,105,2019-05-11,1.62,1,328,3.6047e+14
202273,Cozy and spacious - rare for NYC!,918087,Kestrel,Brooklyn,Bedford-Stuyvesant,40.68812,-73.94934,Private room,67,4,72,2016-12-26,0.76,3,0,3.6047e+14
